player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner,Icon URL
Brugarillak-Nightslayer,2025-06-06,21:36:00,1749267514-0,[Sabatons of Might],16862,item:16862::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:13210:911:::::::60:::::::::|h[Pads of the Dread Wolf]|h|r,,2,False,Plate,Feet,,Blonde-Nightslayer,
Brugarillak-Nightslayer,2025-06-07,19:17:00,1749345486-0,[Head of Onyxia],18422,item:18422::::::::60,BiS,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Quest,,,Blonde-Nightslayer,
Brugarillak-Nightslayer,2025-06-27,20:19:00,1751077187-18,[Chromatic Boots],19387,item:19387::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:14616:911:::::::60:::::::::|h[Bloodmail Boots]|h|r,,1,False,Plate,Feet,,Blonde-Nightslayer,
Brugarillak-Nightslayer,2025-07-25,20:50:00,1753498215-8,[Qiraji Bindings of Command],20928,item:20928::::::::60,BiS,0,WARRIOR,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:19387:911:::::::60:::::::::|h[Chromatic Boots]|h|r,1,False,Quest,,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-03-29,21:39:00,1743306031-21,[Scarlet Kris],5267,item:5267::::::::60,Candidate didn't respond on time,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:13286:1900:::::::60:::::::::|h[Rivenspike]|h|r,|cff0070dd|Hitem:18737::::::::60:::::::::|h[Bone Slicing Hatchet]|h|r,TIMEOUT,False,Daggers,One-Hand,,Onyxia,
Salmon-Nightslayer,2025-04-11,22:27:00,1744432133-14,[Pauldrons of Wrath],16961,item:16961::::::::60,Upgrade,4,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16868::::::::60:::::::::|h[Pauldrons of Might]|h|r,,2,False,Plate,Shoulder,3 piece upgrade,Blonde-Nightslayer,
Salmon-Nightslayer,2025-04-18,21:13:00,1745032471-0,[Drake Talon Pauldrons],19394,item:19394::::::::60,BiS,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16961::::::::60:::::::::|h[Pauldrons of Wrath]|h|r,,1,False,Plate,Shoulder,can get these and,Blonde-Nightslayer,
Salmon-Nightslayer,2025-04-18,21:27:00,1745033272-13,[Sabatons of Wrath],16965,item:16965::::::::60,BiS,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16862:929:::::::60:::::::::|h[Sabatons of Might]|h|r,,1,False,Plate,Feet,would be new 3 piece,Blonde-Nightslayer,
Salmon-Nightslayer,2025-04-18,22:01:00,1745035336-19,[Breastplate of Wrath],16966,item:16966::::::::60,Upgrade,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16865::::::::60:::::::::|h[Breastplate of Might]|h|r,,2,False,Plate,Chest,,Nefarian,
Salmon-Nightslayer,2025-04-18,22:03:00,1745035425-20,"[Crul'shorukh, Edge of Chaos]",19363,item:19363::::::::60,"Candidate is selecting response, please wait",1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17071:1900:::::::60:::::::::|h[Gutgore Ripper]|h|r,|cff0070dd|Hitem:5267:1900:::::::60:::::::::|h[Scarlet Kris]|h|r,WAIT,False,One-Handed Axes,One-Hand,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-02,21:36:00,1746243419-9,[Drake Fang Talisman],19406,item:19406::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-02,21:40:00,1746243634-14,[Circle of Applied Force],19432,item:19432::::::::60,Pass,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,PASS,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-03,22:13:00,1746332044-13,[Jin'do's Hexxer],19890,item:19890::::::::60,Pass,0,WARRIOR,Kalimdor-,Hakkar,0,1,0,|cffa335ee|Hitem:17071:1900:::::::60:::::::::|h[Gutgore Ripper]|h|r,,PASS,False,One-Handed Maces,Main Hand,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-03,22:19:00,1746332445-14,[Primal Hakkari Idol],22637,item:22637::::::::60,BiS,0,WARRIOR,Kalimdor-,Hakkar,0,1,0,,,1,False,Junk,,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-09,20:57:00,1746845844-10,[Lifegiving Gem],19341,item:19341::::::::60,Upgrade,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19406::::::::60:::::::::|h[Drake Fang Talisman]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,2,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-09,21:50:00,1746849027-21,[Flameguard Gauntlets],19143,item:19143::::::::60,Offspec,1,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18823:927:::::::60:::::::::|h[Aged Core Leather Gloves]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-10,21:00:00,1746932515-12,[Sacrificial Gauntlets],22714,item:22714::::::::60,Offspec,1,WARRIOR,Zul'Gurub-20 Player,High Priest Thekal,148,309,20,|cffa335ee|Hitem:18823:927:::::::60:::::::::|h[Aged Core Leather Gloves]|h|r,,3,False,Plate,Hands,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-23,20:29:00,1748053778-5,[Claw of the Black Drake],19365,item:19365::::::::60,Upgrade,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17068:1900:::::::60:::::::::|h[Deathbringer]|h|r,,2,False,Fist Weapons,Main Hand,transmog,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-23,21:56:00,1748059042-11,[Blastershot Launcher],17072,item:17072::::::::60,BiS,1,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:19107::::::::60:::::::::|h[Bloodseeker]|h|r,,1,False,Guns,Ranged,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-30,21:45:00,1748663211-3,[Flameguard Gauntlets],19143,item:19143::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18823:927:::::::60:::::::::|h[Aged Core Leather Gloves]|h|r,,1,False,Plate,Hands,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-05-30,21:48:00,1748663390-10,[Drillborer Disk],17066,item:17066::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,"|cffa335ee|Hitem:19363:1900:::::::60:::::::::|h[Crul'shorukh, Edge of Chaos]|h|r",,1,False,Shields,Off Hand,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-06-13,20:10:00,1749867081-12,[Elementium Reinforced Bulwark],19349,item:19349::::::::60,Upgrade,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,"|cffa335ee|Hitem:19363:1900:::::::60:::::::::|h[Crul'shorukh, Edge of Chaos]|h|r",,2,False,Shields,Off Hand,upgrade for tanking,Blonde-Nightslayer,
Salmon-Nightslayer,2025-07-25,20:47:00,1753498074-5,[Barbed Choker],21664,item:21664::::::::60,BiS,0,WARRIOR,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:18404::::::::60:::::::::|h[Onyxia Tooth Pendant]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Salmon-Nightslayer,2025-07-25,21:48:00,1753501736-16,[Qiraji Bindings of Command],20928,item:20928::::::::60,BiS,0,WARRIOR,Ahn'Qiraj Temple-40 Player,Viscidus,9,531,40,|cffa335ee|Hitem:19394::::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:16545:911:::::::60:::::::::|h[General's Plate Boots]|h|r,1,False,Quest,,,Blonde-Nightslayer,
Dadacorn-Nightslayer,2025-03-20,20:05:00,1742522843-0,[Shadowstrike],17074,item:17074::::::::60,Offspec/Greed,1,WARRIOR,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:18348:1900:::::::60:::::::::|h[Quel'Serrar]|h|r,|cffa335ee|Hitem:19324:1900:::::::60:::::::::|h[The Lobotomizer]|h|r,2,False,Polearms,Two-Hand,,Sulfuron Harbinger,
Dadacorn-Nightslayer,2025-03-20,20:38:00,1742524838-2,[Striker's Mark],17069,item:17069::::::::60,Mainspec/Need,1,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18323::::::::60:::::::::|h[Satyr's Bow]|h|r,,1,False,Bows,Ranged,,Blonde-Nightslayer,
Dadacorn-Nightslayer,2025-03-29,21:37:00,1743305913-19,[Helm of Wrath],16963,item:16963::::::::60,BiS,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:1503:::::::60:::::::::|h[Lionheart Helm]|h|r,,1,False,Plate,Head,,Onyxia,
Dadacorn-Nightslayer,2025-03-29,21:43:00,1743306285-22,[Onyxia Hide Backpack],17966,item:17966::::::::60,BiS,0,WARRIOR,Kalimdor-,Onyxia,0,1,0,,,1,False,Bag,Bag,,Blonde-Nightslayer,
Dadacorn-Nightslayer,2025-04-04,22:25:00,1743827182-0,[Drake Fang Talisman],19406,item:19406::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Dadacorn-Nightslayer,2025-04-05,21:21:00,1743909785-24,[Ring of Binding],18813,item:18813::::::::60,Pass,1,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,|cffa335ee|Hitem:17063::::::::60:::::::::|h[Band of Accuria]|h|r,PASS,False,Miscellaneous,Finger,,Onyxia,
Dadacorn-Nightslayer,2025-04-05,21:21:00,1743909817-26,[Onyxia Hide Backpack],17966,item:17966::::::::60,BiS,1,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Bag,Bag,,Onyxia,
Hawtdawgs-Nightslayer,2025-03-20,20:56:00,1742525924-5,[Helm of Might],16866,item:16866::::::::60,Offspec/Greed,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:12640:1506:::::::60:::::::::|h[Lionheart Helm]|h|r,,2,False,Plate,Head,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-03-20,21:08:00,1742526612-17,[Blastershot Launcher],17072,item:17072::::::::60,Mainspec/Need,5,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18323::::::::60:::::::::|h[Satyr's Bow]|h|r,,1,False,Guns,Ranged,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-03-29,20:59:00,1743303629-4,[Obsidian Edged Blade],18822,item:18822::::::::60,BiS,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19169:1900:::::::60:::::::::|h[Nightfall]|h|r,,1,False,Two-Handed Swords,Two-Hand,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-05-02,20:24:00,1746239121-2,[The Untamed Blade],19334,item:19334::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:19169:1900:::::::60:::::::::|h[Nightfall]|h|r,,1,False,Two-Handed Swords,Two-Hand,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-05-03,20:24:00,1746325532-16,[Core Forged Greaves],18806,item:18806::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:16545:1887:::::::60:::::::::|h[General's Plate Boots]|h|r,,3,False,Plate,Feet,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-05-03,22:10:00,1746331911-11,[Primal Hakkari Armsplint],19717,item:19717::::::::60,BiS,0,WARRIOR,Zul'Gurub-20 Player,Hakkar,148,309,20,,,1,False,Quest,,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-05-16,20:32:00,1747449219-4,[Drake Talon Cleaver],19353,item:19353::::::::60,BiS,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19334:1900:::::::60:::::::::|h[The Untamed Blade]|h|r,,1,False,Two-Handed Axes,Two-Hand,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-06-06,20:17:00,1749262750-2,[Elementium Threaded Cloak],19386,item:19386::::::::60,Offspec,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::::|h[Onyxia Scale Cloak]|h|r,,3,False,Cloth,Back,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-06-20,21:10:00,1750475464-2,[Boots of the Shadow Flame],19381,item:19381::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16545:1887:::::::60:::::::::|h[General's Plate Boots]|h|r,,1,False,Leather,Feet,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-06-20,21:14:00,1750475703-4,[Head of Nefarian],19002,item:19002::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,False,Quest,,,Blonde-Nightslayer,
Hawtdawgs-Nightslayer,2025-07-18,20:29:00,1752892249-7,[Head of Nefarian],19002,item:19002::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,False,Quest,,,Blonde-Nightslayer,
Sinidius-Nightslayer,2025-06-13,20:05:00,1749866812-3,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:11815::::::::60:::::::::|h[Hand of Justice]|h|r,3,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Sinidius-Nightslayer,2025-06-13,21:18:00,1749871186-9,[Aged Core Leather Gloves],18823,item:18823::::::::60,Upgrade,0,WARRIOR,Kalimdor-,Ragnaros,0,1,0,|cff0070dd|Hitem:22714:927:::::::60:::::::::|h[Sacrificial Gauntlets]|h|r,,2,False,Leather,Hands,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-06,20:19:00,1749262855-4,"[Ashkandi, Greatsword of the Brotherhood]",19364,item:19364::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,3,False,Two-Handed Swords,Two-Hand,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-06,21:37:00,1749267526-1,[Flameguard Gauntlets],19143,item:19143::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:22868:865:::::::60:::::::::|h[Blood Guard's Plate Gauntlets]|h|r,,1,False,Plate,Hands,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-06,21:50:00,1749268347-8,[Legplates of Might],16867,item:16867::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22873::::::::60:::::::::|h[Legionnaire's Plate Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-06,21:52:00,1749268466-11,[Heavy Dark Iron Ring],18879,item:18879::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,3,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-27,20:15:00,1751076908-11,[Head of Nefarian],19002,item:19002::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,False,Quest,,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-27,20:25:00,1751077520-24,[Red Dragonscale Protector],19348,item:19348::::::::60,BiS,0,WARRIOR,Kalimdor-,Nefarian,0,1,0,|cffa335ee|Hitem:871:1900:::::::60:::::::::|h[Flurry Axe]|h|r,,1,False,Shields,Off Hand,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-27,20:46:00,1751078802-27,[Eskhandar's Right Claw],18203,item:18203::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:19103:1900:::::::60:::::::::|h[Frostbite]|h|r,,1,False,Fist Weapons,Main Hand,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-27,22:06:00,1751083637-0,[Blastershot Launcher],17072,item:17072::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18323::::::::60:::::::::|h[Satyr's Bow]|h|r,,1,False,Guns,Ranged,,Blonde-Nightslayer,
Warrierk-Nightslayer,2025-06-27,22:11:00,1751083982-5,[Legplates of Wrath],16962,item:16962::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16543::::::::60:::::::::|h[General's Plate Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Purespeed-Nightslayer,2025-06-06,20:16:00,1749262683-0,[Head of Nefarian],19002,item:19002::::::::60,"Candidate is selecting response, please wait",0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,WAIT,False,Quest,,,Blonde-Nightslayer,
Purespeed-Nightslayer,2025-06-06,21:50:00,1749268339-7,[Flamewaker Legplates],18861,item:18861::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16543:2543:::::::60:::::::::|h[General's Plate Leggings]|h|r,,3,False,Plate,Legs,,Blonde-Nightslayer,
Furyisbis-Nightslayer,2025-06-06,20:27:00,1749263361-14,[Drake Talon Pauldrons],19394,item:19394::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Nefarian,9,409,40,|cff1eff00|Hitem:10390::::::1216:1295086336:60:::::::::|h[Hyperion Pauldrons of the Bear]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Furyisbis-Nightslayer,2025-06-14,19:17:00,1749950318-0,[Head of Onyxia],18422,item:18422::::::::60,BiS,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Quest,,,Blonde-Nightslayer,
Vessardor-Nightslayer,2025-05-30,21:45:00,1748663214-4,[Flameguard Gauntlets],19143,item:19143::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16548:931:::::::60:::::::::|h[General's Plate Gauntlets]|h|r,,1,False,Plate,Hands,LF strikers,Blonde-Nightslayer,
Vessardor-Nightslayer,2025-06-06,20:19:00,1749262869-6,[Breastplate of Wrath],16966,item:16966::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16541::::::::60:::::::::|h[Warlord's Plate Armor]|h|r,,3,False,Plate,Chest,,Blonde-Nightslayer,
Vessardor-Nightslayer,2025-06-06,21:49:00,1749268281-5,[Essence of the Pure Flame],18815,item:18815::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,3,False,Miscellaneous,Trinket,,Ragnaros,
Sonts-Nightslayer,2025-05-09,22:40:00,1746852050-5,[Dragon's Blood Cape],17107,item:17107::::::::60,Offspec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::::::::|h[Cape of the Black Baron]|h|r,,3,False,Cloth,Back,tank set id actually use this,Ragnaros,
Sonts-Nightslayer,2025-05-16,20:41:00,1747449759-17,[Chromatic Boots],19387,item:19387::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:22858:911:::::::60:::::::::|h[Blood Guard's Plate Greaves]|h|r,,1,False,Plate,Feet,game bis pls,Blonde-Nightslayer,
Sonts-Nightslayer,2025-05-17,19:27:00,1747531724-2,[Helm of Wrath],16963,item:16963::::::::60,Offspec,1,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:2543:::::::60:::::::::|h[Lionheart Helm]|h|r,,3,False,Plate,Head,,Blonde-Nightslayer,
Sonts-Nightslayer,2025-05-30,20:28:00,1748658539-10,[Waistband of Wrath],16960,item:16960::::::::60,Offspec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19137::::::::60:::::::::|h[Onslaught Girdle]|h|r,,3,False,Plate,Waist,,Blonde-Nightslayer,
Sodead-Nightslayer,2025-04-05,21:20:00,1743909727-22,[Head of Onyxia],18422,item:18422::::::::60,Offline or RCLootCouncil not installed,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,NOTHING,False,Quest,,,Onyxia,
Doomreaperx-Nightslayer,2025-04-25,20:31:00,1745634794-8,[Lifegiving Gem],19341,item:19341::::::::60,BiS,2,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-04-25,20:39:00,1745635272-17,[Bracelets of Wrath],16959,item:16959::::::::60,BiS,3,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12966:1886:::::::60:::::::::|h[Blackmist Armguards]|h|r,,1,False,Plate,Wrist,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-05-02,21:38:00,1746243513-11,[Elementium Reinforced Bulwark],19349,item:19349::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18805:1900:::::::60:::::::::|h[Core Hound Tooth]|h|r,,1,False,Shields,Off Hand,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-05-10,20:42:00,1746931411-6,[Animist's Spaulders],19928,item:19928::::::::60,Offline or RCLootCouncil not installed,0,WARRIOR,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,,,NOTHING,False,Leather,Shoulder,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-05-10,21:41:00,1746934960-20,[Nat Pagle's Broken Reel],19947,item:19947::::::::60,BiS,0,WARRIOR,Zul'Gurub-20 Player,Gahz'ranka,148,309,20,|cff0070dd|Hitem:13965::::::::60:::::::::|h[Blackhand's Breadth]|h|r,|cff0070dd|Hitem:20130::::::::60:::::::::|h[Diamond Flask]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-05-30,20:27:00,1748658474-8,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-05-30,21:49:00,1748663445-12,[Onslaught Girdle],19137,item:19137::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13142::::::::60:::::::::|h[Brigam Girdle]|h|r,,1,False,Plate,Waist,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-06-27,20:13:00,1751076808-5,[Circle of Applied Force],19432,item:19432::::::::60,BiS,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19376::::::::60:::::::::|h[Archimtiros' Ring of Reckoning]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Doomreaperx-Nightslayer,2025-07-19,19:44:00,1752975797-3,[Pauldrons of Might],16868,item:16868::::::::60,BiS,0,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19394:2483:::::::60:::::::::|h[Drake Talon Pauldrons]|h|r,,1,False,Plate,Shoulder,,Blonde-Nightslayer,
Ilena-Nightslayer,2025-07-11,21:46:00,1752292002-7,[Flameguard Gauntlets],19143,item:19143::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22868:931:::::::60:::::::::|h[Blood Guard's Plate Gauntlets]|h|r,,2,False,Plate,Hands,small upgrade,Blonde-Nightslayer,
Ilena-Nightslayer,2025-07-18,20:30:00,1752892299-10,[Doom's Edge],19362,item:19362::::::::60,Upgrade,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17068:1900:::::::60:::::::::|h[Deathbringer]|h|r,|cff0070dd|Hitem:18737:1900:::::::60:::::::::|h[Bone Slicing Hatchet]|h|r,2,False,One-Handed Axes,One-Hand,"big upgrade i guess, no crul :(",Blonde-Nightslayer,
Ilena-Nightslayer,2025-07-18,21:23:00,1752895487-19,[Quick Strike Ring],18821,item:18821::::::::60,BiS,0,WARRIOR,Kalimdor-,Garr,0,1,0,|cff0070dd|Hitem:17713::::::::60:::::::::|h[Blackstone Ring]|h|r,|cffa335ee|Hitem:19325::::::::60:::::::::|h[Don Julio's Band]|h|r,1,False,Miscellaneous,Finger,bis gameeeeeee,Blonde-Nightslayer,
Ironblood-Nightslayer,2025-06-27,22:06:00,1751083646-1,[Breastplate of Might],16865,item:16865::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:11678::::::::60:::::::::|h[Carapace of Anub'shiah]|h|r,,2,False,Plate,Chest,,Blonde-Nightslayer,
